Brand Name,Category Name,City,Customer,Order Date,Order Id,Product Name,Sales Rep,State,Store Name,Region/Regions,Revenue,Total Units
Ritchey,Mountain Bikes,Oakland,Cira Downs,31-10-2016,536,Ritchey Timberwolf Frameset - 2016,Genna Serrano,CA,Santa Cruz Bikes,Region,$750,1
Surly,Mountain Bikes,Campbell,Hilde Nieves,23-09-2017,1142,Surly Ice Cream Truck Frameset - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,000",1
Surly,Mountain Bikes,Canyon Country,Ja Dillard,27-01-2018,1367,Surly Krampus - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,499",1
Surly,Mountain Bikes,Canyon Country,Rutha Howell,30-05-2017,918,Surly Wednesday - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,633",1
Surly,Mountain Bikes,Ontario,Edith Davenport,25-12-2017,1313,Surly Wednesday Frameset - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,$470,1
Surly,Mountain Bikes,Redondo Beach,Olevia Pitts,03-04-2018,1488,Surly Troll Frameset - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$2,500",1
Surly,Mountain Bikes,Sacramento,Tommie Melton,08-09-2016,424,Surly Ice Cream Truck Frameset - 2016,Genna Serrano,CA,Santa Cruz Bikes,Region,$470,1
Surly,Mountain Bikes,San Lorenzo,Lakenya Oliver,08-12-2017,1289,Surly Wednesday Frameset - 2016,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,000",1
Surly,Mountain Bikes,Vista,Lise Hebert,05-02-2017,693,Surly Wednesday - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,633",1
Trek,Mountain Bikes,Anaheim,Ana Palmer,26-03-2017,798,Trek Fuel EX 5 27.5 Plus - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$2,300",1
Trek,Mountain Bikes,Apple Valley,Jane Henderson,16-12-2017,1301,Trek Remedy 29 Carbon Frameset - 2016,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,800",1
Trek,Mountain Bikes,Banning,Le Deleon,05-09-2016,421,Trek Fuel EX 8 29 - 2016,Genna Serrano,CA,Santa Cruz Bikes,Region,"$2,900",1
Trek,Mountain Bikes,Banning,Carmina Emerson,02-09-2016,412,Trek Slash 8 27.5 - 2016,Genna Serrano,CA,Santa Cruz Bikes,Region,"$4,000",1
Trek,Mountain Bikes,Campbell,Myesha Burgess,15-06-2017,947,Trek Farley Alloy Frameset - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,$470,1
Trek,Mountain Bikes,Canyon Country,Ja Dillard,27-01-2018,1367,Trek Procal AL Frameset - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,500",1
Trek,Mountain Bikes,Fresno,Carline Collier,30-12-2017,1321,Trek Session DH 27.5 Carbon Frameset - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,$470,1
Trek,Mountain Bikes,Glendora,Saturnina Garner,12-04-2018,1521,Trek Farley Carbon Frameset - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,000",1
Trek,Mountain Bikes,Palos Verdes Peninsula,Chi Goff,12-04-2018,1522,Trek Ticket S Frame - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,470",1
Trek,Mountain Bikes,Palos Verdes Peninsula,Chi Goff,12-04-2018,1522,Trek Stache 5 - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,600",1
Trek,Mountain Bikes,Palos Verdes Peninsula,Delila Hamilton,29-01-2017,680,Trek Slash 8 27.5 - 2016,Genna Serrano,CA,Santa Cruz Bikes,Region,"$4,000",1
Trek,Mountain Bikes,Redondo Beach,Olevia Pitts,03-04-2018,1488,Trek Fuel EX 5 27.5 Plus - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$2,300",1
Trek,Mountain Bikes,San Jose,Monica Sears,26-04-2018,1584,Trek Fuel EX 9.8 27.5 Plus - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$5,300",1
Trek,Mountain Bikes,San Pablo,Dannette Guerrero,29-07-2017,1029,Trek Fuel EX 9.8 29 - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$5,000",1
Trek,Mountain Bikes,Santa Clara,Darcel Harmon,04-10-2016,480,Trek Fuel EX 8 29 - 2016,Genna Serrano,CA,Santa Cruz Bikes,Region,"$2,900",1
Trek,Mountain Bikes,Upland,Jennie Middleton,22-11-2016,566,Trek Remedy 29 Carbon Frameset - 2016,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,800",1
Trek,Mountain Bikes,Vista,Marshall Johnson,30-03-2018,1474,Trek Farley Carbon Frameset - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,000",1
Surly,Road Bikes,Bakersfield,Desire Mcgowan,16-02-2018,1398,Surly Ogre Frameset - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,$750,1
Surly,Road Bikes,Ontario,Lonna Franks,08-01-2017,643,Surly Ogre Frameset - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,$750,1
Surly,Road Bikes,Santa Cruz,Dorine Roberson,03-04-2018,1489,Surly Steamroller - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,$876,1
Surly,Road Bikes,South El Monte,Virgen Clemons,03-05-2017,872,Surly Ogre Frameset - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,$750,1
Trek,Road Bikes,Campbell,Kasha Todd,05-02-2017,692,Trek Domane S 5 Disc - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$2,600",1
Trek,Road Bikes,Glendora,Novella Ross,15-04-2017,839,Trek Domane S 6 - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$2,700",1
Trek,Road Bikes,Los Angeles,Mellisa Kim,11-01-2018,1339,Trek Domane SLR Frameset - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$3,200",1
Trek,Road Bikes,Oxnard,Ayana Keith,04-01-2018,1329,Trek Domane ALR 3 - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$1,100",1
Trek,Road Bikes,Oxnard,Ayana Keith,04-01-2018,1329,Trek Domane S 6 - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$2,700",1
Trek,Road Bikes,Palos Verdes Peninsula,Deloris Burke,03-04-2018,1487,Trek Emonda SLR 6 - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$4,500",1
Trek,Road Bikes,Palos Verdes Peninsula,Delila Hamilton,29-01-2017,680,Trek Silque SLR 7 Women's - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$6,000",1
Trek,Road Bikes,Pleasanton,Lurlene Cotton,18-03-2018,1447,Trek Domane SL 8 Disc - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$5,500",1
Trek,Road Bikes,Ridgecrest,Hubert Stone,20-02-2017,728,Trek Madone 9.2 - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$5,000",1
Trek,Road Bikes,Ridgecrest,Hubert Stone,20-02-2017,728,Trek Domane SLR 6 Disc - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$5,500",1
Trek,Road Bikes,San Diego,Marvin Mullins,17-04-2018,1546,Trek Domane SL Frameset - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$6,500",1
Trek,Road Bikes,San Lorenzo,Caridad Compton,24-12-2017,1310,Trek Domane S 5 Disc - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$2,600",1
Trek,Road Bikes,San Lorenzo,Caridad Compton,24-12-2017,1310,Trek Domane SL Disc Frameset - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$3,200",1
Trek,Road Bikes,San Pablo,Dannette Guerrero,29-07-2017,1029,Trek Domane S 6 - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$2,700",1
Trek,Road Bikes,Santa Clara,Jeanie Kirkland,18-04-2018,1554,Trek Domane AL 2 Women's - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,$750,1
Trek,Road Bikes,Santa Cruz,Harold O'connor,09-07-2017,993,Trek Madone 9.2 - 2017,Genna Serrano,CA,Santa Cruz Bikes,Region,"$5,000",1
Trek,Road Bikes,South El Monte,Petronila Norris,21-04-2018,1566,Trek Domane AL 3 - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,$920,1
Trek,Road Bikes,Torrance,Bong Hebert,21-04-2018,1568,Trek Domane SLR 6 - 2018,Genna Serrano,CA,Santa Cruz Bikes,Region,"$5,000",1
Electra,Children Bicycles,Campbell,Katharina Bates,24-04-2018,1579,"Electra Starship 1 16"" - 2018",Mireya Copeland,CA,Santa Cruz Bikes,Region,$280,1
Electra,Children Bicycles,Canyon Country,Dung Reid,09-02-2018,1386,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$370,1
Electra,Children Bicycles,Los Angeles,Annis Sanchez,09-01-2017,646,"Electra Girl's Hawaii 1 16"" - 2017",Mireya Copeland,CA,Santa Cruz Bikes,Region,$300,1
Electra,Children Bicycles,Los Banos,Mellisa Griffin,04-08-2017,1040,Electra Savannah 3i (20-inch) - Girl's - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$350,1
Electra,Children Bicycles,Palos Verdes Peninsula,Kaley Blanchard,09-11-2017,1237,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$300,1
Electra,Children Bicycles,Palos Verdes Peninsula,Chi Goff,28-03-2017,801,Electra Townie 7D (20-inch) - Boys' - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$340,1
Electra,Children Bicycles,Palos Verdes Peninsula,Rudolf Gilliam,27-05-2017,912,Electra Townie 7D (20-inch) - Boys' - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$340,1
Electra,Children Bicycles,Pleasanton,Willow Gardner,24-09-2017,1143,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$300,1
Electra,Children Bicycles,Pleasanton,Elvina Gates,15-12-2017,1299,Electra Townie 7D (20-inch) - Boys' - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$340,1
Electra,Children Bicycles,San Carlos,Neil Mccall,21-04-2018,1565,"Electra Girl's Hawaii 1 16"" - 2017",Mireya Copeland,CA,Santa Cruz Bikes,Region,$300,1
Electra,Children Bicycles,San Diego,Eun Harris,18-12-2016,614,Electra Cruiser 1 (24-Inch) - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$270,1
Electra,Children Bicycles,San Lorenzo,Basil Ballard,11-07-2017,995,Electra Townie 7D (20-inch) - Boys' - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$340,1
Electra,Children Bicycles,San Lorenzo,Bridgette Guerra,20-05-2017,897,Electra Moto 3i (20-inch) - Boy's - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$350,1
Electra,Children Bicycles,San Pablo,Grace Madden,06-12-2016,587,Electra Cruiser 1 (24-Inch) - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$270,1
Electra,Children Bicycles,San Pablo,Grace Madden,06-12-2016,587,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$300,1
Electra,Children Bicycles,South El Monte,Carley Reynolds,26-04-2018,1586,"Electra Treasure 1 20"" - 2018",Mireya Copeland,CA,Santa Cruz Bikes,Region,$320,1
Electra,Children Bicycles,Torrance,Jamaal Albert,19-09-2016,444,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$270,1
Haro,Children Bicycles,Lawndale,Cristobal Hutchinson,21-09-2017,1138,Haro Shredder 20 Girls - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$210,1
Haro,Children Bicycles,Rocklin,Risa Gallagher,26-10-2017,1205,Haro Shredder 20 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$210,1
Haro,Children Bicycles,San Carlos,Neil Mccall,21-04-2018,1565,Haro Shredder 20 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$210,1
Haro,Children Bicycles,San Pablo,Collen Dennis,03-02-2017,690,Haro Downtown 16 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$330,1
Haro,Children Bicycles,Upland,Jama Rodriquez,16-03-2017,783,Haro Shredder 20 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$210,1
Haro,Children Bicycles,Upland,Jama Rodriquez,16-03-2017,783,Haro Shredder Pro 20 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$250,1
Strider,Children Bicycles,San Jose,Jeromy Burch,27-04-2018,1591,Strider Strider 20 Sport - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$290,1
Sun Bicycles,Children Bicycles,San Pablo,Collen Dennis,03-02-2017,690,Sun Bicycles Lil Kitt'n - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$110,1
Sun Bicycles,Children Bicycles,Torrance,Bong Hebert,19-10-2017,1194,Sun Bicycles Lil Kitt'n - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$110,1
Trek,Children Bicycles,Banning,Elvera Peck,08-04-2018,1504,Trek Precaliber 24 (7-Speed) - Boys - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$320,1
Trek,Children Bicycles,Canyon Country,Dung Reid,09-02-2018,1386,Trek MT 201 - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$250,1
Trek,Children Bicycles,Encino,Lloyd Miranda,28-08-2017,1098,Trek Precaliber 12 Girls - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$190,1
Trek,Children Bicycles,Oxnard,Sharla Flynn,25-04-2018,1581,Trek Precaliber 20 6-speed Boy's - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$290,1
Trek,Children Bicycles,Redondo Beach,Tameka Fisher,27-03-2018,1468,Trek Precaliber 12 Boy's - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$200,1
Trek,Children Bicycles,San Lorenzo,Basil Ballard,11-07-2017,995,Trek Precaliber 16 Girls - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$210,1
Trek,Children Bicycles,South El Monte,Carley Reynolds,26-04-2018,1586,Trek Precaliber 24 21-speed Boy's - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$370,1
Trek,Children Bicycles,Upland,Arvilla Osborn,21-04-2018,1567,Trek Precaliber 24 7-speed Girl's - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$320,1
Electra,Comfort Bicycles,Apple Valley,Hayden Cross,30-03-2018,1473,Electra Townie Original 7D - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$490,1
Electra,Comfort Bicycles,Campbell,Selene Vega,06-03-2018,1423,Electra Townie Original 1 - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$450,1
Electra,Comfort Bicycles,Canyon Country,Dung Reid,09-02-2018,1386,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$900,1
Electra,Comfort Bicycles,Lawndale,Carmela Hays,25-12-2016,625,Electra Townie Original 7D EQ - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$600,1
Electra,Comfort Bicycles,Oxnard,Graciela Barber,09-10-2016,492,Electra Townie Original 7D EQ - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$600,1
Electra,Comfort Bicycles,Palos Verdes Peninsula,Kaley Blanchard,09-11-2017,1237,Electra Townie Original 7D - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$500,1
Electra,Comfort Bicycles,Pomona,Daisy Ward,16-11-2017,1247,Electra Townie Original 7D EQ - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$600,1
Electra,Comfort Bicycles,Redondo Beach,Donette Mccarthy,18-03-2017,785,Electra Townie Original 7D - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$500,1
Electra,Comfort Bicycles,Redondo Beach,Genny Hensley,12-06-2017,941,Electra Townie Original 7D - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$500,1
Electra,Comfort Bicycles,San Pablo,Grace Madden,06-12-2016,587,Electra Townie Original 21D - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$550,1
Electra,Comfort Bicycles,Santa Cruz,Dorine Roberson,09-08-2017,1049,Electra Townie Original 7D EQ - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$600,1
Electra,Comfort Bicycles,Santa Monica,Lucas Estes,25-10-2016,524,Electra Townie Original 7D EQ - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$600,1
Electra,Comfort Bicycles,South El Monte,Jeni Booker,28-02-2017,738,Electra Townie Original 7D - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$500,1
Electra,Comfort Bicycles,South El Monte,Tuyet Rosa,09-03-2017,765,Electra Townie Original 7D - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$500,1
Electra,Comfort Bicycles,South El Monte,Agatha Daniels,31-10-2016,537,Electra Townie Original 7D EQ - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$600,1
Electra,Comfort Bicycles,Vista,Chasidy Tran,29-08-2016,398,Electra Townie Original 7D - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$500,1
Sun Bicycles,Comfort Bicycles,Coachella,Lizzie Joyner,19-06-2017,961,Sun Bicycles Streamway 7 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$534,1
Sun Bicycles,Comfort Bicycles,Duarte,Doris Kaufman,28-05-2017,914,Sun Bicycles Cruz 3 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$450,1
Sun Bicycles,Comfort Bicycles,Fresno,Luz House,06-04-2018,1499,Sun Bicycles Drifter 7 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$471,1
Sun Bicycles,Comfort Bicycles,Fullerton,Marguerite Berger,02-02-2018,1378,Sun Bicycles Drifter 7 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$471,1
Sun Bicycles,Comfort Bicycles,Sacramento,Jenee Rasmussen,26-04-2018,1587,Sun Bicycles Streamway - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$482,1
Sun Bicycles,Comfort Bicycles,San Lorenzo,Bridgette Guerra,20-05-2017,897,Sun Bicycles Streamway 7 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$534,1
Sun Bicycles,Comfort Bicycles,South El Monte,Angelique Merrill,19-04-2017,849,Sun Bicycles Cruz 7 - Women's - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$417,1
Sun Bicycles,Comfort Bicycles,Upland,Oralia Farley,10-09-2017,1119,Sun Bicycles Streamway - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$482,1
Electra,Cruisers Bicycles,Apple Valley,Shona Mcmillan,18-06-2017,958,"Electra Girl's Hawaii 1 16"" - 2017",Mireya Copeland,CA,Santa Cruz Bikes,Region,$300,1
Electra,Cruisers Bicycles,Apple Valley,Hedwig Paul,16-04-2018,1540,Electra Cruiser Lux 7D - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$480,1
Electra,Cruisers Bicycles,Apple Valley,Hedwig Paul,16-04-2018,1540,Electra Morningstar 3i Ladies' - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$750,1
Electra,Cruisers Bicycles,Atwater,Mikel Wilkerson,24-08-2017,1090,Electra Cruiser Lux 1 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$440,1
Electra,Cruisers Bicycles,Bakersfield,Morton Barron,18-09-2016,441,Electra Moto 1 - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$530,1
Electra,Cruisers Bicycles,Bakersfield,Morton Barron,18-09-2016,441,Electra Townie Original 21D - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$550,1
Electra,Cruisers Bicycles,Campbell,Kasha Todd,21-08-2017,1084,Electra Amsterdam Original 3i - 2015/2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$660,1
Electra,Cruisers Bicycles,Campbell,Selene Vega,06-03-2018,1423,Electra White Water 3i - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$750,1
Electra,Cruisers Bicycles,Campbell,Katharina Bates,24-04-2018,1579,Electra Tiger Shark 3i - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$900,1
Electra,Cruisers Bicycles,Canyon Country,Rodrick Shelton,11-10-2016,499,Electra Moto 1 - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$530,1
Electra,Cruisers Bicycles,Encino,Marina Hinton,13-04-2017,835,Electra Amsterdam Original 3i Ladies' - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$660,1
Electra,Cruisers Bicycles,Los Angeles,Annis Sanchez,09-01-2017,646,Electra Townie Original 21D - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$550,1
Electra,Cruisers Bicycles,Los Banos,Mellisa Griffin,04-08-2017,1040,Electra Townie Original 7D - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$490,1
Electra,Cruisers Bicycles,Oxnard,Sharla Flynn,25-04-2018,1581,Electra Townie Original 7D - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$490,1
Electra,Cruisers Bicycles,Pleasanton,Elvina Gates,15-12-2017,1299,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$600,1
Electra,Cruisers Bicycles,San Carlos,Lorraine Marks,23-05-2017,904,Electra Cruiser 1 (24-Inch) - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$270,1
Electra,Cruisers Bicycles,San Carlos,Lucilla Williams,01-10-2017,1158,Electra Cruiser Lux 1 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$440,1
Electra,Cruisers Bicycles,San Carlos,Neil Mccall,21-04-2018,1565,Electra Townie Balloon 7i EQ - 2018,Mireya Copeland,CA,Santa Cruz Bikes,Region,$900,1
Electra,Cruisers Bicycles,San Pablo,Yvone Yates,04-11-2017,1225,Electra Amsterdam Fashion 7i Ladies' - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,"$1,100",1
Electra,Cruisers Bicycles,South El Monte,Tuyet Rosa,09-03-2017,765,Electra Townie Original 21D - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$550,1
Electra,Cruisers Bicycles,Torrance,Jamaal Albert,19-09-2016,444,Electra Townie Original 7D EQ - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$600,1
Pure Cycles,Cruisers Bicycles,Encino,Ronna Butler,25-08-2017,1092,Pure Cycles Western 3-Speed - Women's - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Fullerton,Diana Cobb,06-10-2016,483,Pure Cycles Vine 8-Speed - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,Lawndale,Carmela Hays,25-12-2016,625,Pure Cycles Vine 8-Speed - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$429,1
Pure Cycles,Cruisers Bicycles,Pomona,Shemeka Lyons,01-09-2016,408,Pure Cycles Western 3-Speed - Women's - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Ridgecrest,Margaretta Clayton,26-12-2016,629,Pure Cycles William 3-Speed - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,San Diego,Eun Harris,18-12-2016,614,Pure Cycles Western 3-Speed - Women's - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,San Pablo,Grace Madden,06-12-2016,587,Pure Cycles Western 3-Speed - Women's - 2015/2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Torrance,Irving Pitts,27-10-2016,527,Pure Cycles William 3-Speed - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$449,1
Pure Cycles,Cruisers Bicycles,Vista,Chasidy Tran,29-08-2016,398,Pure Cycles Vine 8-Speed - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,$429,1
Sun Bicycles,Cruisers Bicycles,Apple Valley,Marjory Leonard,21-09-2017,1139,Sun Bicycles Cruz 7 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$417,1
Sun Bicycles,Cruisers Bicycles,Apple Valley,Hedwig Paul,16-04-2018,1540,Sun Bicycles Biscayne Tandem CB - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$648,1
Sun Bicycles,Cruisers Bicycles,Campbell,Selene Vega,06-03-2018,1423,Sun Bicycles Atlas X-Type - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$417,1
Sun Bicycles,Cruisers Bicycles,Coachella,Hermila Mckay,06-07-2017,991,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$403,1
Sun Bicycles,Cruisers Bicycles,Fresno,Luz House,24-05-2017,907,Sun Bicycles Lil Bolt Type-R - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$347,1
Sun Bicycles,Cruisers Bicycles,Ridgecrest,Barbra Dickerson,14-01-2017,653,Sun Bicycles Brickell Tandem CB - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$762,1
Sun Bicycles,Cruisers Bicycles,Rocklin,Risa Gallagher,26-10-2017,1205,Sun Bicycles Atlas X-Type - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$417,1
Sun Bicycles,Cruisers Bicycles,San Carlos,Jule Davenport,04-10-2017,1167,Sun Bicycles Cruz 3 - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$450,1
Sun Bicycles,Cruisers Bicycles,Santa Clara,Jeanie Kirkland,02-07-2017,987,Sun Bicycles Brickell Tandem CB - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$762,1
Sun Bicycles,Cruisers Bicycles,South El Monte,Tuyet Rosa,09-03-2017,765,Sun Bicycles Lil Bolt Type-R - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$347,1
Sun Bicycles,Cruisers Bicycles,Torrance,Bong Hebert,19-10-2017,1194,Sun Bicycles Atlas X-Type - 2017,Mireya Copeland,CA,Santa Cruz Bikes,Region,$417,1
Surly,Cyclocross Bicycles,Canyon Country,Josie Schultz,02-10-2016,477,Surly Straggler - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,"$1,549",1
Surly,Cyclocross Bicycles,Canyon Country,Rodrick Shelton,11-10-2016,499,Surly Straggler 650b - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,"$1,681",1
Surly,Cyclocross Bicycles,Duarte,Dante Grimes,17-08-2016,374,Surly Straggler - 2016,Mireya Copeland,CA,Santa Cruz Bikes,Region,"$1,549",1
